avg,w,y,m
0.24133199453353882,4,2000,0
0.2510674297809601,5,2000,1
0.2593264877796173,6,2000,1
0.26884445548057556,7,2000,1
0.2754006087779999,8,2000,1
0.2785104215145111,9,2000,2
0.2809486985206604,10,2000,2
0.2791585922241211,11,2000,2
0.2747390866279602,12,2000,2
0.2734348773956299,13,2000,2
0.2726733088493347,14,2000,3
0.2724733054637909,15,2000,3
0.2749815285205841,16,2000,3
0.27957990765571594,17,2000,3
0.28695374727249146,18,2000,4
0.2950626611709595,19,2000,4
0.30603528022766113,20,2000,4
0.3156253397464752,21,2000,4
0.32232043147087097,22,2000,4
0.32376351952552795,23,2000,5
0.31874269247055054,24,2000,5
0.3101958930492401,25,2000,5
0.30244365334510803,26,2000,5
0.2930401861667633,27,2000,6
0.2839265763759613,28,2000,6
0.2757873833179474,29,2000,6
0.26643192768096924,30,2000,6
0.2569189667701721,31,2000,6
0.2479974329471588,32,2000,7
0.24053333699703217,33,2000,7
0.2367185652256012,34,2000,7
0.23238228261470795,35,2000,7
0.22718696296215057,36,2000,8
0.2227553129196167,37,2000,8
0.2202811986207962,38,2000,8
0.21817077696323395,39,2000,8
0.21567946672439575,40,2000,8
0.21090024709701538,41,2000,9
0.20521186292171478,42,2000,9
0.19583171606063843,43,2000,9
0.18421043455600739,44,2000,9
0.16974274814128876,45,2000,10
0.15919438004493713,46,2000,10
0.1543690413236618,47,2000,10
0.1495768427848816,48,2000,10
0.14470653235912323,49,2000,10
0.147000253200531,50,2000,11
0.15745148062705994,51,2000,11
0.17252039909362793,52,2000,11
0.18976865708827972,1,2001,0
0.2049766331911087,2,2001,0
0.22154821455478668,3,2001,0
0.24017921090126038,4,2001,0
0.2566097676753998,5,2001,1
0.26856109499931335,6,2001,1
0.2802557051181793,7,2001,1
0.2900410592556,8,2001,1
0.2898367941379547,25,1997,5
0.28863856196403503,26,1997,5
0.28726279735565186,27,1997,6
0.28604230284690857,28,1997,6
0.28547272086143494,29,1997,6
0.28329840302467346,30,1997,6
0.28037741780281067,31,1997,6
0.2761482298374176,32,1997,7
0.273622065782547,33,1997,7
0.27297210693359375,34,1997,7
0.2705599367618561,35,1997,7
0.2658122777938843,36,1997,8
0.260699063539505,37,1997,8
0.25479990243911743,38,1997,8
0.24993756413459778,39,1997,8
0.24846836924552917,40,1997,8
0.24749189615249634,41,1997,9
0.24746213853359222,42,1997,9
0.24417492747306824,43,1997,9
0.23832359910011292,44,1997,9
0.23397000133991241,45,1997,10
0.2332911640405655,46,1997,10
0.23469822108745575,47,1997,10
0.23725654184818268,48,1997,10
0.23742686212062836,49,1997,10
0.23747755587100983,50,1997,11
0.23893938958644867,51,1997,11
0.24499739706516266,52,1997,11
0.25396987795829773,1,1998,0
0.262351930141449,2,1998,0
0.2695785164833069,3,1998,0
0.27796193957328796,4,1998,0
0.2861116826534271,5,1998,1
0.29363757371902466,6,1998,1
0.30224916338920593,7,1998,1
0.31080007553100586,8,1998,1
0.31802570819854736,9,1998,2
0.3231959939002991,10,1998,2
0.3235994577407837,11,1998,2
0.32406342029571533,12,1998,2
0.32439714670181274,13,1998,2
0.3228228986263275,14,1998,3
0.3222186267375946,15,1998,3
0.325014591217041,16,1998,3
0.330961138010025,17,1998,3
0.3366301953792572,18,1998,4
0.3373018801212311,19,1998,4
0.3377695679664612,20,1998,4
0.3400263488292694,21,1998,4
0.3427765965461731,22,1998,4
0.34558752179145813,23,1998,5
0.3467494249343872,24,1998,5
0.3456966280937195,25,1998,5
0.3407348096370697,26,1998,5
0.33520862460136414,27,1998,6
0.3295632600784302,28,1998,6
0.32403403520584106,29,1998,6
0.3175613284111023,30,1998,6
0.307789146900177,31,1998,6
0.29566019773483276,32,1998,7
0.2861187756061554,33,1998,7
0.28060269355773926,34,1998,7
0.27478620409965515,35,1998,7
0.26803064346313477,36,1998,8
0.26058220863342285,37,1998,8
0.25446462631225586,38,1998,8
0.2500319480895996,39,1998,8
0.2496165633201599,40,1998,8
0.25115516781806946,41,1998,9
0.2517888844013214,42,1998,9
0.25195613503456116,43,1998,9
0.24918116629123688,44,1998,9
0.24411095678806305,45,1998,10
0.24007530510425568,46,1998,10
0.23812957108020782,47,1998,10
0.2357800155878067,48,1998,10
0.2328035682439804,49,1998,10
0.22985850274562836,50,1998,11
0.2281041443347931,51,1998,11
0.22652959823608398,52,1998,11
0.22580091655254364,1,1999,0
0.2271750271320343,2,1999,0
0.2308177649974823,3,1999,0
0.23618821799755096,4,1999,0
0.24302124977111816,5,1999,1
0.24765782058238983,6,1999,1
0.251575231552124,7,1999,1
0.25599852204322815,8,1999,1
0.2613890767097473,9,1999,2
0.2683257460594177,10,1999,2
0.2773241102695465,11,1999,2
0.2879537343978882,12,1999,2
0.29805970191955566,13,1999,2
0.30590367317199707,14,1999,3
0.31160539388656616,15,1999,3
0.3140912353992462,16,1999,3
0.23243257403373718,33,1995,7
0.22924986481666565,34,1995,7
0.2265218049287796,35,1995,7
0.22324371337890625,36,1995,8
0.22075292468070984,37,1995,8
0.21766163408756256,38,1995,8
0.21306538581848145,39,1995,8
0.20945315062999725,40,1995,8
0.20726405084133148,41,1995,9
0.20245559513568878,42,1995,9
0.19704926013946533,43,1995,9
0.19111962616443634,44,1995,9
0.18410621583461761,45,1995,10
0.18002305924892426,46,1995,10
0.1756434291601181,47,1995,10
0.17138324677944183,48,1995,10
0.16797931492328644,49,1995,10
0.16651469469070435,50,1995,11
0.1682577133178711,51,1995,11
0.16944867372512817,52,1995,11
0.1722792685031891,1,1996,0
0.1785309612751007,2,1996,0
0.18738338351249695,3,1996,0
0.200227290391922,4,1996,0
0.2150423377752304,5,1996,1
0.22752122581005096,6,1996,1
0.24179397523403168,7,1996,1
0.25338244438171387,8,1996,1
0.2605573534965515,9,1996,2
0.267336368560791,10,1996,2
0.27322113513946533,11,1996,2
0.28022873401641846,12,1996,2
0.29088589549064636,13,1996,2
0.3017704486846924,14,1996,3
0.30895739793777466,15,1996,3
0.31490424275398254,16,1996,3
0.32121041417121887,17,1996,3
0.3272809684276581,18,1996,4
0.3325037658214569,19,1996,4
0.33725717663764954,20,1996,4
0.34093233942985535,21,1996,4
0.34149861335754395,22,1996,4
0.3367561399936676,23,1996,5
0.32720690965652466,24,1996,5
0.3165785074234009,25,1996,5
0.30911785364151,26,1996,5
0.30247852206230164,27,1996,6
0.29383385181427,28,1996,6
0.28594547510147095,29,1996,6
0.2789166271686554,30,1996,6
0.2713715136051178,31,1996,6
0.26775628328323364,32,1996,7
0.2658536434173584,33,1996,7
0.2639533579349518,34,1996,7
0.26156359910964966,35,1996,7
0.2585580050945282,36,1996,8
0.2585543394088745,37,1996,8
0.25781407952308655,38,1996,8
0.25547194480895996,39,1996,8
0.25423842668533325,40,1996,8
0.2555420398712158,41,1996,9
0.254507452249527,42,1996,9
0.25053927302360535,43,1996,9
0.24224567413330078,44,1996,9
0.23731720447540283,45,1996,10
0.23169688880443573,46,1996,10
0.22450973093509674,47,1996,10
0.2194472849369049,48,1996,10
0.21648333966732025,49,1996,10
0.21892988681793213,50,1996,11
0.22075486183166504,51,1996,11
0.22193801403045654,52,1996,11
0.22458234429359436,1,1997,0
0.23126758635044098,2,1997,0
0.23844124376773834,3,1997,0
0.24756188690662384,4,1997,0
0.25664252042770386,5,1997,1
0.2693857252597809,6,1997,1
0.28061655163764954,7,1997,1
0.2909832000732422,8,1997,1
0.3001977205276489,9,1997,2
0.3066447079181671,10,1997,2
0.31465092301368713,11,1997,2
0.3195413649082184,12,1997,2
0.3199881315231323,13,1997,2
0.31851640343666077,14,1997,3
0.31754130125045776,15,1997,3
0.3161831796169281,16,1997,3
0.31413355469703674,17,1997,3
0.30944302678108215,18,1997,4
0.3023197054862976,19,1997,4
0.29421931505203247,20,1997,4
0.2889966070652008,21,1997,4
0.28626859188079834,22,1997,4
0.2874012887477875,23,1997,5
0.2892053723335266,24,1997,5
0.3098147511482239,22,1993,4
0.31185927987098694,23,1993,5
0.31136420369148254,24,1993,5
0.3110184967517853,25,1993,5
0.3096727728843689,26,1993,5
0.30590716004371643,27,1993,6
0.3029923737049103,28,1993,6
0.29825156927108765,29,1993,6
0.2915746569633484,30,1993,6
0.2822202146053314,31,1993,6
0.27174678444862366,32,1993,7
0.2632429301738739,33,1993,7
0.251186341047287,34,1993,7
0.24084892868995667,35,1993,7
0.23132601380348206,36,1993,8
0.2205067127943039,37,1993,8
0.21077924966812134,38,1993,8
0.20561079680919647,39,1993,8
0.20010727643966675,40,1993,8
0.19383253157138824,41,1993,9
0.18889042735099792,42,1993,9
0.18319383263587952,43,1993,9
0.1781259924173355,44,1993,9
0.17061027884483337,45,1993,10
0.16431032121181488,46,1993,10
0.15655890107154846,47,1993,10
0.15338823199272156,48,1993,10
0.150407612323761,49,1993,10
0.14705415070056915,50,1993,11
0.15132847428321838,51,1993,11
0.1640387326478958,52,1993,11
0.17729532718658447,1,1994,0
0.19125187397003174,2,1994,0
0.20842035114765167,3,1994,0
0.22707127034664154,4,1994,0
0.2424725741147995,5,1994,1
0.25486913323402405,6,1994,1
0.2669532001018524,7,1994,1
0.2795131802558899,8,1994,1
0.28989672660827637,9,1994,2
0.30035802721977234,10,1994,2
0.3093746602535248,11,1994,2
0.3172943890094757,12,1994,2
0.321561336517334,13,1994,2
0.3235951066017151,14,1994,3
0.32643362879753113,15,1994,3
0.3291325867176056,16,1994,3
0.33169910311698914,17,1994,3
0.33102548122406006,18,1994,4
0.3305720090866089,19,1994,4
0.3309759199619293,20,1994,4
0.33138227462768555,21,1994,4
0.3287135362625122,22,1994,4
0.3263799846172333,23,1994,5
0.3226024806499481,24,1994,5
0.3141224682331085,25,1994,5
0.30166420340538025,26,1994,5
0.2907162010669708,27,1994,6
0.28070613741874695,28,1994,6
0.27047085762023926,29,1994,6
0.26296475529670715,30,1994,6
0.25772199034690857,31,1994,6
0.25407370924949646,32,1994,7
0.2513716220855713,33,1994,7
0.2483513206243515,34,1994,7
0.24521808326244354,35,1994,7
0.2415439337491989,36,1994,8
0.2795626223087311,4,1995,0
0.2888769805431366,5,1995,1
0.29478761553764343,6,1995,1
0.3009129762649536,7,1995,1
0.30640730261802673,8,1995,1
0.3118668794631958,9,1995,2
0.31708547472953796,10,1995,2
0.32069095969200134,11,1995,2
0.32320135831832886,12,1995,2
0.3222292363643646,13,1995,2
0.3193286955356598,14,1995,3
0.3134469985961914,15,1995,3
0.30665168166160583,16,1995,3
0.30033180117607117,17,1995,3
0.2955375015735626,18,1995,4
0.29102182388305664,19,1995,4
0.28745293617248535,20,1995,4
0.2835713326931,21,1995,4
0.27675122022628784,22,1995,4
0.2683698534965515,23,1995,5
0.25965774059295654,24,1995,5
0.25233107805252075,25,1995,5
0.24751894176006317,26,1995,5
0.2440381795167923,27,1995,6
0.24234814941883087,28,1995,6
0.24114184081554413,29,1995,6
0.23856912553310394,30,1995,6
0.2362353801727295,31,1995,6
0.2338109016418457,32,1995,7
0.2776920795440674,30,1991,6
0.2713606357574463,31,1991,6
0.265058696269989,32,1991,7
0.2581588327884674,33,1991,7
0.24991391599178314,34,1991,7
0.243892639875412,35,1991,7
0.24231427907943726,36,1991,8
0.2393958419561386,37,1991,8
0.23803670704364777,38,1991,8
0.2351648360490799,39,1991,8
0.23235702514648438,40,1991,8
0.2297348976135254,41,1991,9
0.22612915933132172,42,1991,9
0.22354373335838318,43,1991,9
0.2223396897315979,44,1991,9
0.2199128419160843,45,1991,10
0.21405817568302155,46,1991,10
0.2048076093196869,47,1991,10
0.19928991794586182,48,1991,10
0.20288807153701782,49,1991,10
0.20658347010612488,50,1991,11
0.21313868463039398,51,1991,11
0.21752670407295227,52,1991,11
0.22147929668426514,1,1992,0
0.2243654578924179,2,1992,0
0.22805142402648926,3,1992,0
0.23349595069885254,4,1992,0
0.24100255966186523,5,1992,1
0.2465173453092575,6,1992,1
0.24849933385849,7,1992,1
0.2536463141441345,8,1992,1
0.26194116473197937,9,1992,2
0.26899024844169617,10,1992,2
0.27388039231300354,11,1992,2
0.2788512408733368,12,1992,2
0.2849816679954529,13,1992,2
0.28912755846977234,14,1992,3
0.2900473177433014,15,1992,3
0.29258841276168823,16,1992,3
0.29525619745254517,17,1992,3
0.29240554571151733,18,1992,4
0.28393712639808655,19,1992,4
0.27353784441947937,20,1992,4
0.26577436923980713,21,1992,4
0.258049339056015,22,1992,4
0.25074976682662964,23,1992,5
0.2479797899723053,24,1992,5
0.2513035237789154,25,1992,5
0.2568054497241974,26,1992,5
0.25936242938041687,27,1992,6
0.25897789001464844,28,1992,6
0.2584012746810913,29,1992,6
0.2578103840351105,30,1992,6
0.2554692029953003,31,1992,6
0.2538953721523285,32,1992,7
0.2533392310142517,33,1992,7
0.25079745054244995,34,1992,7
0.24765408039093018,35,1992,7
0.24257977306842804,36,1992,8
0.2357892394065857,37,1992,8
0.2289588749408722,38,1992,8
0.21987348794937134,39,1992,8
0.21235691010951996,40,1992,8
0.20640724897384644,41,1992,9
0.2006591558456421,42,1992,9
0.19770900905132294,43,1992,9
0.19537529349327087,44,1992,9
0.1939520239830017,45,1992,10
0.19566503167152405,46,1992,10
0.1956881582736969,47,1992,10
0.19839490950107574,48,1992,10
0.20025144517421722,49,1992,10
0.20201924443244934,50,1992,11
0.20691731572151184,51,1992,11
0.2147447019815445,52,1992,11
0.2240179479122162,1,1993,0
0.23211197555065155,2,1993,0
0.23644451797008514,3,1993,0
0.24361518025398254,4,1993,0
0.2510315477848053,5,1993,1
0.2597251236438751,6,1993,1
0.27082446217536926,7,1993,1
0.2789978086948395,8,1993,1
0.28603309392929077,9,1993,2
0.2899637222290039,10,1993,2
0.2915990352630615,11,1993,2
0.2964007258415222,12,1993,2
0.3006245791912079,13,1993,2
0.301631361246109,14,1993,3
0.2980765402317047,15,1993,3
0.29100799560546875,16,1993,3
0.28662726283073425,17,1993,3
0.28634408116340637,18,1993,4
0.2872230112552643,19,1993,4
0.29525113105773926,20,1993,4
0.30227506160736084,21,1993,4
0.22979086637496948,38,1989,8
0.22785718739032745,39,1989,8
0.22388918697834015,40,1989,8
0.21967171132564545,41,1989,9
0.21350888907909393,42,1989,9
0.2046615481376648,43,1989,9
0.1938214749097824,44,1989,9
0.17927773296833038,45,1989,10
0.16630272567272186,46,1989,10
0.15815073251724243,47,1989,10
0.15641789138317108,48,1989,10
0.16151538491249084,49,1989,10
0.17597590386867523,50,1989,11
0.19588066637516022,51,1989,11
0.2143891602754593,52,1989,11
0.2325437217950821,1,1990,0
0.24773289263248444,2,1990,0
0.25872355699539185,3,1990,0
0.2671816647052765,4,1990,0
0.27581313252449036,5,1990,1
0.2838054895401001,6,1990,1
0.29060766100883484,7,1990,1
0.29678428173065186,8,1990,1
0.3032308518886566,9,1990,2
0.30615803599357605,10,1990,2
0.30875056982040405,11,1990,2
0.30949291586875916,12,1990,2
0.31149083375930786,13,1990,2
0.31374672055244446,14,1990,3
0.3152918815612793,15,1990,3
0.316993772983551,16,1990,3
0.3174358904361725,17,1990,3
0.3185145854949951,18,1990,4
0.31943023204803467,19,1990,4
0.3181617856025696,20,1990,4
0.31622734665870667,21,1990,4
0.3150528371334076,22,1990,4
0.3118780255317688,23,1990,5
0.3091149926185608,24,1990,5
0.30409371852874756,25,1990,5
0.2992187738418579,26,1990,5
0.29363030195236206,27,1990,6
0.28771135210990906,28,1990,6
0.2818962037563324,29,1990,6
0.2736028730869293,30,1990,6
0.2670484483242035,31,1990,6
0.26039695739746094,32,1990,7
0.25319188833236694,33,1990,7
0.2468891143798828,34,1990,7
0.2386523336172104,35,1990,7
0.23052452504634857,36,1990,8
0.22712229192256927,37,1990,8
0.22594629228115082,38,1990,8
0.22454681992530823,39,1990,8
0.22350889444351196,40,1990,8
0.2217187136411667,41,1990,9
0.2244982123374939,42,1990,9
0.2255854457616806,43,1990,9
0.2300151139497757,44,1990,9
0.23206216096878052,45,1990,10
0.23576761782169342,46,1990,10
0.23847374320030212,47,1990,10
0.2353253960609436,48,1990,10
0.23042315244674683,49,1990,10
0.22940726578235626,50,1990,11
0.2295769602060318,51,1990,11
0.23289141058921814,52,1990,11
0.2364395558834076,1,1991,0
0.23871029913425446,2,1991,0
0.2406539022922516,3,1991,0
0.24258409440517426,4,1991,0
0.2458423376083374,5,1991,1
0.2489701211452484,6,1991,1
0.2543416917324066,7,1991,1
0.26269587874412537,8,1991,1
0.26979976892471313,9,1991,2
0.2785157859325409,10,1991,2
0.28671297430992126,11,1991,2
0.29851779341697693,12,1991,2
0.3123820722103119,13,1991,2
0.3234608471393585,14,1991,3
0.3284655213356018,15,1991,3
0.3329283595085144,16,1991,3
0.33758437633514404,17,1991,3
0.3397720456123352,18,1991,4
0.3397006690502167,19,1991,4
0.3377155363559723,20,1991,4
0.33580976724624634,21,1991,4
0.33293792605400085,22,1991,4
0.3285512328147888,23,1991,5
0.3227001428604126,24,1991,5
0.3166712522506714,25,1991,5
0.3094315528869629,26,1991,5
0.3010070323944092,27,1991,6
0.2913758456707001,28,1991,6
0.28330308198928833,29,1991,6
0.2017935812473297,39,1987,8
0.19696404039859772,40,1987,8
0.19388273358345032,41,1987,9
0.19467203319072723,42,1987,9
0.19604896008968353,43,1987,9
0.197882279753685,44,1987,9
0.2025502473115921,45,1987,10
0.20458146929740906,46,1987,10
0.2028430700302124,47,1987,10
0.19860582053661346,48,1987,10
0.19039355218410492,49,1987,10
0.18729211390018463,50,1987,11
0.18922118842601776,51,1987,11
0.1957036554813385,52,1987,11
0.20534054934978485,1,1988,0
0.21555396914482117,2,1988,0
0.22642870247364044,3,1988,0
0.23769673705101013,4,1988,0
0.2533099353313446,5,1988,1
0.27194157242774963,6,1988,1
0.28692707419395447,7,1988,1
0.2959129214286804,8,1988,1
0.30472585558891296,9,1988,2
0.31007567048072815,10,1988,2
0.31193041801452637,11,1988,2
0.31003496050834656,12,1988,2
0.30679094791412354,13,1988,2
0.3050045967102051,14,1988,3
0.3037322461605072,15,1988,3
0.30170950293540955,16,1988,3
0.29854485392570496,17,1988,3
0.2986266613006592,18,1988,4
0.3017239272594452,19,1988,4
0.30410534143447876,20,1988,4
0.3077802062034607,21,1988,4
0.31173229217529297,22,1988,4
0.3113485276699066,23,1988,5
0.30679482221603394,24,1988,5
0.30293869972229004,25,1988,5
0.3039359748363495,26,1988,5
0.31018418073654175,27,1988,6
0.31574252247810364,28,1988,6
0.31666624546051025,29,1988,6
0.3109240233898163,30,1988,6
0.3046078085899353,31,1988,6
0.29851624369621277,32,1988,7
0.2906884551048279,33,1988,7
0.2833511531352997,34,1988,7
0.27332767844200134,35,1988,7
0.26335909962654114,36,1988,8
0.2522335946559906,37,1988,8
0.23850691318511963,38,1988,8
0.2250756323337555,39,1988,8
0.21200551092624664,40,1988,8
0.20980748534202576,41,1988,9
0.2003120481967926,42,1988,9
0.19574744999408722,43,1988,9
0.2002401053905487,44,1988,9
0.2118425816297531,45,1988,10
0.25270795822143555,1,1989,0
0.24930787086486816,2,1989,0
0.24926185607910156,3,1989,0
0.25052398443222046,4,1989,0
0.25236743688583374,5,1989,1
0.2532041668891907,6,1989,1
0.2544885575771332,7,1989,1
0.2599266767501831,8,1989,1
0.26859840750694275,9,1989,2
0.27583563327789307,10,1989,2
0.28121939301490784,11,1989,2
0.2841215133666992,12,1989,2
0.28538841009140015,13,1989,2
0.28518831729888916,14,1989,3
0.28569018840789795,15,1989,3
0.295937716960907,16,1989,3
0.3059598207473755,17,1989,3
0.3106088638305664,18,1989,4
0.30819740891456604,19,1989,4
0.30085980892181396,20,1989,4
0.29299768805503845,21,1989,4
0.29070207476615906,22,1989,4
0.28821825981140137,23,1989,5
0.28896406292915344,24,1989,5
0.28901979327201843,25,1989,5
0.2871984541416168,26,1989,5
0.28139927983283997,27,1989,6
0.27375560998916626,28,1989,6
0.268225759267807,29,1989,6
0.2626677453517914,30,1989,6
0.2572603225708008,31,1989,6
0.25120747089385986,32,1989,7
0.245675191283226,33,1989,7
0.24130408465862274,34,1989,7
0.2374507188796997,35,1989,7
0.23288312554359436,36,1989,8
0.23028510808944702,37,1989,8
0.17739790678024292,47,1985,10
0.18052135407924652,48,1985,10
0.17975632846355438,49,1985,10
0.17741236090660095,50,1985,11
0.177656888961792,51,1985,11
0.18174394965171814,52,1985,11
0.1844494640827179,1,1986,0
0.18652883172035217,2,1986,0
0.1890939623117447,3,1986,0
0.19287969172000885,4,1986,0
0.19561553001403809,5,1986,1
0.20017912983894348,6,1986,1
0.20677584409713745,7,1986,1
0.21849927306175232,8,1986,1
0.23115549981594086,9,1986,2
0.2404799908399582,10,1986,2
0.2488902509212494,11,1986,2
0.2562394142150879,12,1986,2
0.26269248127937317,13,1986,2
0.2687131464481354,14,1986,3
0.27595996856689453,15,1986,3
0.2844236493110657,16,1986,3
0.29376477003097534,17,1986,3
0.3026134967803955,18,1986,4
0.3108879327774048,19,1986,4
0.31398487091064453,20,1986,4
0.3151756227016449,21,1986,4
0.31411656737327576,22,1986,4
0.3091532289981842,23,1986,5
0.3051803410053253,24,1986,5
0.3001048266887665,25,1986,5
0.292875736951828,26,1986,5
0.28684002161026,27,1986,6
0.2805621325969696,28,1986,6
0.27266135811805725,29,1986,6
0.2643982470035553,30,1986,6
0.2570236623287201,31,1986,6
0.25158074498176575,32,1986,7
0.24480457603931427,33,1986,7
0.2359306663274765,34,1986,7
0.22804826498031616,35,1986,7
0.22057105600833893,36,1986,8
0.21719016134738922,37,1986,8
0.21510739624500275,38,1986,8
0.21638929843902588,39,1986,8
0.22135941684246063,40,1986,8
0.2293928563594818,41,1986,9
0.2351614087820053,42,1986,9
0.23859521746635437,43,1986,9
0.2398282140493393,44,1986,9
0.24140270054340363,45,1986,10
0.23867042362689972,46,1986,10
0.2341798096895218,47,1986,10
0.23201382160186768,48,1986,10
0.23228497803211212,49,1986,10
0.23378951847553253,50,1986,11
0.23523394763469696,51,1986,11
0.23482292890548706,52,1986,11
0.23283955454826355,1,1987,0
0.23249872028827667,2,1987,0
0.23249642550945282,3,1987,0
0.23577003180980682,4,1987,0
0.24156475067138672,5,1987,1
0.2500217854976654,6,1987,1
0.25877657532691956,7,1987,1
0.2693853974342346,8,1987,1
0.2824735939502716,9,1987,2
0.2902805209159851,10,1987,2
0.30052927136421204,11,1987,2
0.31209537386894226,12,1987,2
0.3209003508090973,13,1987,2
0.3252885043621063,14,1987,3
0.33104896545410156,15,1987,3
0.3369106948375702,16,1987,3
0.3421929180622101,17,1987,3
0.3445770740509033,18,1987,4
0.34301212430000305,19,1987,4
0.3363376557826996,20,1987,4
0.3306821882724762,21,1987,4
0.3250252604484558,22,1987,4
0.3148808181285858,23,1987,5
0.3069082796573639,24,1987,5
0.2966313660144806,25,1987,5
0.28471723198890686,26,1987,5
0.2751151919364929,27,1987,6
0.2694127559661865,28,1987,6
0.26649966835975647,29,1987,6
0.26458656787872314,30,1987,6
0.2611287236213684,31,1987,6
0.2554119825363159,32,1987,7
0.24791598320007324,33,1987,7
0.24193798005580902,34,1987,7
0.2368040382862091,35,1987,7
0.2278505265712738,36,1987,8
0.21799126267433167,37,1987,8
0.20932631194591522,38,1987,8
0.18151263892650604,44,1983,9
0.17190156877040863,45,1983,10
0.16912256181240082,46,1983,10
0.17299804091453552,47,1983,10
0.18312107026576996,48,1983,10
0.19032856822013855,49,1983,10
0.19832617044448853,50,1983,11
0.20201466977596283,51,1983,11
0.20641112327575684,52,1983,11
0.21040977537631989,1,1984,0
0.21548686921596527,2,1984,0
0.22403906285762787,3,1984,0
0.23058173060417175,4,1984,0
0.23452235758304596,5,1984,1
0.2407488375902176,6,1984,1
0.24995563924312592,7,1984,1
0.25846701860427856,8,1984,1
0.263545423746109,9,1984,2
0.2649725675582886,10,1984,2
0.26536667346954346,11,1984,2
0.27123603224754333,12,1984,2
0.27695155143737793,13,1984,2
0.2793337404727936,14,1984,3
0.2848520874977112,15,1984,3
0.2911126911640167,16,1984,3
0.2945166826248169,17,1984,3
0.2921239733695984,18,1984,4
0.28900885581970215,19,1984,4
0.2965296804904938,20,1984,4
0.30583450198173523,21,1984,4
0.31607502698898315,22,1984,4
0.32585638761520386,23,1984,5
0.3313598334789276,24,1984,5
0.33547648787498474,25,1984,5
0.3338831961154938,26,1984,5
0.3267998695373535,27,1984,6
0.32280153036117554,28,1984,6
0.3164638876914978,29,1984,6
0.308493971824646,30,1984,6
0.30031952261924744,31,1984,6
0.2913777232170105,32,1984,7
0.28339657187461853,33,1984,7
0.27728310227394104,34,1984,7
0.27252745628356934,35,1984,7
0.2671464681625366,36,1984,8
0.26480284333229065,37,1984,8
0.25928759574890137,38,1984,8
0.2507488429546356,39,1984,8
0.24099351465702057,40,1984,8
0.23006419837474823,41,1984,9
0.21605929732322693,42,1984,9
0.1996673047542572,43,1984,9
0.18277762830257416,44,1984,9
0.17197780311107635,45,1984,10
0.15968602895736694,46,1984,10
0.14930884540081024,47,1984,10
0.14501698315143585,48,1984,10
0.13610894978046417,49,1984,10
0.26008203625679016,9,1985,2
0.2699214518070221,10,1985,2
0.27547135949134827,11,1985,2
0.2819046974182129,12,1985,2
0.28849363327026367,13,1985,2
0.2951715588569641,14,1985,3
0.30121901631355286,15,1985,3
0.30531612038612366,16,1985,3
0.3092136085033417,17,1985,3
0.3084072172641754,18,1985,4
0.3079370856285095,19,1985,4
0.30557796359062195,20,1985,4
0.3049803674221039,21,1985,4
0.30604904890060425,22,1985,4
0.30647361278533936,23,1985,5
0.3063792288303375,24,1985,5
0.3041003942489624,25,1985,5
0.29857975244522095,26,1985,5
0.2926035523414612,27,1985,6
0.28643184900283813,28,1985,6
0.28091105818748474,29,1985,6
0.2769959568977356,30,1985,6
0.27260804176330566,31,1985,6
0.26702067255973816,32,1985,7
0.25976529717445374,33,1985,7
0.25380581617355347,34,1985,7
0.24596728384494781,35,1985,7
0.2357330173254013,36,1985,8
0.22553099691867828,37,1985,8
0.21706169843673706,38,1985,8
0.212004154920578,39,1985,8
0.20685990154743195,40,1985,8
0.1993316411972046,41,1985,9
0.1913788765668869,42,1985,9
0.18385791778564453,43,1985,9
0.17878682911396027,44,1985,9
0.17357127368450165,45,1985,10
0.17299039661884308,46,1985,10
0.1775280386209488,1,1982,0
0.1861642748117447,2,1982,0
0.1969832181930542,3,1982,0
0.20603793859481812,4,1982,0
0.21609345078468323,5,1982,1
0.22814995050430298,6,1982,1
0.24102094769477844,7,1982,1
0.25462204217910767,8,1982,1
0.26558566093444824,9,1982,2
0.2761288285255432,10,1982,2
0.28560855984687805,11,1982,2
0.2906837463378906,12,1982,2
0.2935146689414978,13,1982,2
0.2977551221847534,14,1982,3
0.30016639828681946,15,1982,3
0.3027678430080414,16,1982,3
0.30537110567092896,17,1982,3
0.30027279257774353,18,1982,4
0.29283806681632996,19,1982,4
0.2842751145362854,20,1982,4
0.2771345376968384,21,1982,4
0.2716991603374481,22,1982,4
0.2690103054046631,23,1982,5
0.2695685029029846,24,1982,5
0.26970556378364563,25,1982,5
0.26719099283218384,26,1982,5
0.26390340924263,27,1982,6
0.2586866021156311,28,1982,6
0.25627052783966064,29,1982,6
0.2562039792537689,30,1982,6
0.2514982521533966,31,1982,6
0.25019583106040955,32,1982,7
0.24893119931221008,33,1982,7
0.2436695247888565,34,1982,7
0.23728296160697937,35,1982,7
0.23208516836166382,36,1982,8
0.2262565940618515,37,1982,8
0.2194426953792572,38,1982,8
0.21353766322135925,39,1982,8
0.20941846072673798,40,1982,8
0.20762485265731812,41,1982,9
0.2058539241552353,42,1982,9
0.2022193968296051,43,1982,9
0.19929282367229462,44,1982,9
0.19933810830116272,45,1982,10
0.19901186227798462,46,1982,10
0.1951369345188141,47,1982,10
0.19435319304466248,48,1982,10
0.19663338363170624,49,1982,10
0.1997811645269394,50,1982,11
0.2035847157239914,51,1982,11
